plasmid_id,length,AS_SRR11088434,AS_SRR11235435,AS_SRR11673976,AS_SRR11783213,AS_SRR13994250,AS_SRR14932642,AS_SRR8208348,AS_SRR8351382,AS_SRR8831201,AS_SRR9261047,DW_SRR15085115,NW_SRR13225453,NW_SRR13225455,NW_SRR13608705,NW_SRR13608725,NW_SRR14751605,NW_SRR21694251,NW_SRR21802946,NW_SRR25018385,WW_ERR11269302,WW_ERR1713344,WW_ERR2592329,WW_ERR4678576,WW_ERR9855099,WW_SRR11088392,WW_SRR12396704,WW_SRR22752015,WW_SRR8208343,WW_SRR8648016,DW_SRR17063163,DW_SRR18749962,DW_SRR19238510,DW_SRR21802943,DW_SRR22105540,DW_SRR22372546,DW_SRR6439731,DW_SRR7369915,GW_ERR3281033,GW_SRR12964613,GW_SRR13727526,GW_SRR13727538,GW_SRR15669520,GW_SRR18331974,GW_SRR20309467,GW_SRR21427518,GW_SRR26726064,GW_SRR7912025,NW_SRR11088437,DW_SRR15085116,NW_SRR12404955
NZ_CP117194.1,187379,22228.94441508755,23922.137653406968,22911.54570220955,28896.11086044775,19509.943980329164,31137.327848154022,35160.56620614576,41374.4985857149,40710.889168612266,27050.60000772091,18872.598927478775,32422.830808145,29960.276865347205,26033.92813717738,37743.75189092883,34891.472873127335,29462.883068958512,31391.98802629927,25333.591695218136,53574.357195868484,34526.03203291601,36310.763818823005,41810.48239954679,34515.57877499158,22732.685931203097,38348.43019530435,47828.08403012477,44094.610452221845,24882.470606161314,22870.984191855434,21277.09240701271,20891.86021945543,20486.13343989201,19997.0741483596,31702.70922053111,32207.88686108051,30515.675195626183,19323.04704209106,57670.14328018919,25745.41893323846,34597.55728998377,25106.289893200923,77599.54956127655,63674.61690665788,47342.84479132497,88821.72242817651,32024.489038375294,21271.483022073975,18173.808200561558,23352.112478648996
NZ_AP026896.1,4944632,16278.647246314535,15339.002546879983,15488.7405110442,16769.540966923854,15026.853593250438,16750.210694089263,12730.21962521368,14347.143285092712,12898.178235178437,15918.609971777883,11993.233449933023,14285.330238110466,13824.981190099359,11457.49635801182,10320.265999101439,12807.505345746315,13540.01039770946,13193.92615027418,12253.586156426623,13919.73782448842,17465.32008431236,15591.04937515771,12687.436005126696,15572.199134219822,50447.70088062051,10726.024997413708,25124.75192088292,46420.73197111897,16840.613508945473,12144.49009457815,13995.4481145463,10246.405004420254,20942.428842335918,14658.430945296834,7031.605530917083,18622.77078782345,28416.65795870861,13160.108826744176,9932.48318283844,17544.881460680648,12888.539037670016,14797.55487453245,9324.296743458503,11555.527447057997,10128.4782878215,12086.504637441978,23604.103915652526,16431.56605670009,11615.357692503618,10085.95973437826
NZ_CP101744.1,265777,8965.641193165457,8457.578685579434,7763.899228809839,10797.586112837595,6155.97974042117,12688.88902151429,8850.0428296225,13844.245089804344,10900.67994086247,9269.956081544233,6986.373247222556,10578.787724785716,9903.699109856792,6781.84124051638,10064.769530704949,11982.242601796846,12205.062672448801,13370.707957524954,6641.335076535837,18261.92019255733,10875.938360508782,13516.09958730157,15576.315589039978,11059.408192020248,9721.019921158588,17043.375336193683,14282.4600197436,11242.604790357325,10475.962848620653,9912.28346369209,8904.086507656832,7952.9260569630915,9359.527672474162,6350.416125837392,10057.671360759849,9077.640211027177,15216.548551620897,7458.443323580395,9578.70651866475,8103.562548404556,8477.638879212658,8054.9450198102095,21725.992103599943,12403.66196345657,11019.781848750277,11083.733369823407,11741.90305227256,7733.594437119738,6805.682252999769,7748.870537163521
CP099607.1,424035,39749.50078968368,43579.38756879774,44478.56506277869,35079.02861279577,47937.09645329538,35624.83226825069,35044.98020728093,19663.80584086623,32760.824536283282,35091.68459037232,29643.464468214468,28542.350115730464,27758.417243482985,30336.389525071543,30460.15017955867,27860.267898223243,21978.325064383393,26500.870624399624,37669.12669456833,23696.776514090332,35459.727849382085,28802.328003902665,28509.71155172226,33931.34783355235,37037.873694858805,14668.086326836155,18857.14508105881,23699.793250233557,36449.87798275884,30113.337341259885,32997.306467112416,22034.26183556158,32774.02552753019,38920.68445632561,20844.824132555434,37359.67537229739,22617.451789793857,46471.12131566875,38838.80818981807,41135.023762016506,36910.22247264591,28473.846976012628,23512.03206156282,29398.87604726205,29737.415913231234,30850.453288786117,30717.68779657577,39644.93077083906,28544.086213813654,16856.662442212604
CP099606.1,159105,34314.35024097482,36085.604910043156,37321.79797433555,28500.669243519747,41470.85767486807,30236.927653639697,27730.225277433292,14857.35883304288,23241.05515143492,28406.725575339922,27035.490786974886,21284.893460402593,21943.352545856655,20790.788542726383,18139.811894877745,17764.971578340104,19580.0112033397,21754.157114996746,30761.161160708565,23628.678808323424,29303.364045075374,24083.17123921435,23597.94761531073,28409.857953324405,32070.02165495308,13777.57568850954,11593.577402735185,18998.74829774845,30709.717906425973,28255.869906154778,27910.047463197716,16849.457930751538,29820.959668335487,34393.13499658595,16966.497232593723,30473.968292308542,22094.465891862874,40925.30716536408,24672.230709734853,33477.622326504745,37890.58239006019,20785.05564296581,12650.021493659053,19925.39567207254,18826.138120545813,21347.293881208745,26129.969055094858,34308.82342481178,25884.828851348244,13851.546542519265
NZ_CP099646.1,294790,9576.961471342678,9923.123844328846,9376.341417359836,9412.626704199443,9653.702199992931,7050.41121265363,5029.7006614086495,3786.8154253123953,5168.5141530936135,7115.911598187622,6559.537811136153,4800.514062927177,5286.045499203726,5508.591111651169,3861.084805380033,3589.223475988431,6148.43417341137,5103.647520959167,6440.6591980743915,3601.810600333782,6219.601040109041,5570.390331201564,4745.187559393704,5846.986398566646,7257.896162187061,1957.9512094557665,2218.9915795543925,4026.676404779309,9749.951976656164,6037.508178134112,8673.776316615178,5212.2918322627565,7443.256597816499,9679.70735716369,3723.2826572164795,7635.891521062396,6004.430336220207,7320.865795822389,3354.2456947467304,8864.260072617843,7207.972234320877,4876.516622702948,2648.381354125929,2269.699241244887,3917.865829980327,4698.276455380062,2869.5497361121807,8857.237943663926,6289.5623743483575,2569.4732094465285
NZ_CP047170.1,531034,21067.847779775388,20671.010032705377,21101.787575529863,18098.321726078084,21600.005485032987,16038.92466382524,12769.583585665394,9271.283560623964,9806.406869922934,19999.3679568138,16084.495666843917,13093.706696775633,13597.916260502107,13296.225607815724,8751.7356363842,7520.203412412664,11805.385720417018,11966.45968430944,16189.830072804092,8763.847023426883,13746.205708402225,12273.138888367988,11273.197836772568,14033.493093149209,17189.1936048647,2882.118093065282,5451.1897650693045,11079.770406744376,19334.663862019777,13065.76016246108,17877.158648999815,13521.368626893003,12345.793529464421,18687.06100761817,11674.172133302603,17704.744713023734,11039.563594020598,16520.288365080512,7284.7070767806945,18814.825167616524,16316.55745016949,16421.92285733905,4610.374857621403,5713.303467340406,9705.190790588515,11791.588761057237,7804.129475649513,19276.631664741806,15176.541897975721,7838.603463308492
NZ_CP093017.1,436805,8582.846105523182,8814.471424130972,8331.96736159778,8467.620187214023,7822.300553617557,7524.865528495868,4726.993562768507,3966.4710016350245,5024.721643962015,7107.631576799028,15670.497482703362,7910.434779349827,6559.994604608452,5247.041235742469,4040.9575436221753,5115.382396363065,6054.534179893075,6306.291875961596,5857.221173063662,3573.0960774783334,5896.321859464401,7034.365533366861,5433.114805159024,5404.78134243502,9543.360835172401,1589.7967591786828,4752.817046792201,6417.193440105679,9533.308797477632,5416.866244107846,8295.980209757856,5317.648047010031,13249.210347593722,7189.29674020329,3766.8204757244994,8604.170919099453,5105.616866882182,6897.925695974634,4811.461487450747,8238.076028452899,6355.679698652723,5792.929500886493,17543.635623236227,3335.9820996558788,4386.015586134594,5512.066560222762,13243.06124645097,8019.964734076405,18322.182987351833,2743.049312435319
CP090106.1,3719350,17659.525961436942,17615.214070198814,17593.492285010838,17270.837741540945,19801.53633128769,13492.546911294996,15815.459376204513,11527.65646187893,10563.2684957164,13655.174978464454,19077.30827607262,12026.05995646283,12353.18035073864,18417.556841948932,11029.367072494246,7932.3859401947675,12407.878800323664,13512.630715300269,15758.810353164114,10999.985981267133,13968.96916944035,10966.588665340287,8904.237374126262,14720.555052865853,13770.174147851822,5977.6602748227415,6935.541996911875,12140.323792334468,16521.28083349172,15939.624550622293,16595.83914030057,13108.851372833313,14692.670783183454,19212.228378594147,14303.685768563519,15161.585157045658,12376.704931624436,15747.868161597273,8368.06630277045,16679.68280651145,13091.86001964238,14802.877264306526,3917.170775626511,5690.0962139613275,8191.584829811499,9530.38010518223,8773.218299200707,17035.60156934979,17907.30778212729,13172.206873347319
NZ_CP088082.1,708898,35233.52779804608,35965.48390086362,38240.723451838894,34655.53361664616,36554.45427138701,37775.80675515477,34573.23462194117,31359.64944795374,41339.66558604127,38662.15974423487,25944.04712593737,29357.666357161754,28556.339997731895,27448.51873852368,28514.520054941768,27300.25290176653,21790.24804341278,25887.822959521774,31674.844089424205,26078.962468792375,33641.220394495496,32853.52694619639,31085.559354301175,31559.21958913252,39420.99991412494,23200.24727410518,26175.812266768597,29812.53091261423,33116.33311987631,24610.375822368285,28321.428779478894,19879.303091036243,24723.459984621684,31557.059593182654,20886.314693121865,37795.7685179493,22661.405788965018,34714.691040034886,40320.57282392459,36232.66830638046,32873.73581147241,26560.813226428938,31531.676731011295,28932.04469186458,34078.75985711931,34859.69033674045,28656.13716061318,32835.55324196311,24818.54759678428,16096.339086649248
NZ_CP083452.1,372730,28714.708581115006,26394.07114615512,24844.21976582412,31131.23505959786,20954.991071383592,43357.806374938154,37578.327046632054,48270.1207814307,50264.54112815499,38442.85537326055,23772.851174090367,60332.13435676147,55727.314840784034,43493.39670400137,58765.199396582895,75022.86684919309,61210.786803446295,61800.341552802296,45156.851183115694,61578.20703122165,44297.51007547846,53680.33094516265,64110.62809685403,43014.39474284068,42120.28917734508,52107.53068242481,71124.41013850307,47492.632983354684,35223.682688886314,49668.65944067581,46317.85637560521,70403.96872948996,45125.410130983866,35141.54639550596,43684.25669941911,35279.5258444538,65198.81614363539,32703.65571697278,65141.1278022571,41008.265695222595,42119.38324952497,48104.86817934875,72962.2116478678,85097.4021639711,63609.074461111675,57623.95138583558,50834.42823216104,37355.06213924589,23252.09363769932,68800.95141752924
NZ_CP069372.1,70477,20460.29930704484,14221.31527832619,14696.61899239143,18074.483232146325,13301.288621588455,14271.698569954387,11424.842198007485,50726.54630235174,7182.055395868781,38601.33828483024,17341.77460393594,28189.39109264792,28133.08656778069,16466.417783529414,11939.250086030712,17575.055566465304,15044.224322187205,18039.991111502368,23274.066896900986,10523.366384690149,12502.944705891903,12579.08767299179,14936.532936374095,18490.78438625367,13656.619578741811,6805.198460190165,25157.16907673808,21351.590037431553,14841.957484629065,6281.706472961276,10821.642967477994,11823.397007854686,10052.236581018547,10640.60337786834,70987.75245735252,17505.979460138755,9705.03035898532,11500.06338724011,3193.2017250888834,13599.01178442997,29094.837439630526,31585.27873352987,8066.21694162961,24308.588937109478,10896.71352055713,28350.7814050067,3264.241000087785,15603.52166595927,15971.141739314555,15177.759269631055
NZ_CP080763.1,28165,59681.41538387049,54129.977462362935,57312.85632778711,75173.65988976113,40666.54978390916,113098.73293600419,122622.53079466474,176128.39888086182,152781.1910435928,100574.74690241559,45849.81591538492,172953.6551301721,148770.81930493066,120913.82267651375,191603.5537794616,256145.0807674317,149495.9980539861,160042.04538633014,120255.33789463248,234699.8757328392,128655.11686159983,145111.14245958588,186690.83868354352,143251.16474484632,76685.36614878447,172695.5105425689,215661.2464884592,143457.50824378978,81613.47244671933,150366.87842067413,120977.98317542762,183959.8415033381,88646.89848004833,92921.96251408264,114573.3920795753,83903.61341718775,178479.12969954524,55196.81178393463,194436.1810586608,93064.34696985519,115572.03740208031,166083.9628505526,265173.0985650906,281460.15481837816,225587.65140674353,184842.19098064248,149619.6927567402,76170.53059750462,44690.497549027874,209541.91477321964
NZ_CP011515.1,262673,42609.19059426099,46789.88960809002,45246.30596916117,47147.64687219015,43661.63059541644,48526.983808138146,64915.39162264048,55693.89784344482,73318.36797026155,42544.21601342789,34294.53035328566,49628.58160250015,48912.3277224183,60683.72262676981,71541.7573507944,63500.31461427605,54220.63683481454,56222.06151159597,58757.464351606315,35049.91631357954,53077.493253085595,41827.18282791593,39268.52126516601,50401.359642146235,43943.786216081906,39216.02665270574,57902.92574542427,46249.55744177039,40161.764611574275,59085.00415843655,41532.13086449746,39099.06179518289,46008.32385414305,49022.51889776129,38821.36726463319,47788.92053560068,48737.5219202893,44920.6221793563,86961.1758465366,47111.66135414893,48669.42881549178,44029.320065900385,46829.92365775981,72548.46049850468,57751.31402892126,49325.530583789354,45949.6582107006,46932.078727935725,32964.84116316733,54285.58406861201
NZ_CP009453.1,243437,16929.82753554714,17141.097585480496,17527.81495367775,17873.0735952197,17684.079607185857,14564.96267172506,12079.220501619475,26398.943154635752,7805.559445494802,17604.88531826183,48230.834748578745,9304.076391391218,10057.245020299888,23546.391413236764,14703.860493404025,6312.96182982885,7970.301448417785,9456.917728070826,12801.691964130805,13465.75547887938,13114.696172809154,11168.150593015927,10810.442560481668,13722.5289766174,13159.954781020364,11110.638758351055,8968.871272050854,10386.352955552558,15765.327398818848,10896.001250558207,19291.950252454528,16573.021212860942,18450.59647295875,13911.897421921223,55300.01127693761,15898.10277576944,6853.056948289196,19009.646294754264,4494.870645448965,13297.951427362652,10942.133226956978,13208.948267422105,11113.646133588061,2473.0101411149417,27589.670102862525,10981.320995210732,93702.26186739348,14208.999476052057,54800.93270649009,9915.907888668331
NC_009037.1,16762,31919.72763296406,14835.731737443171,10123.018239413661,23154.58680532414,6980.833023647868,29006.48965347837,30418.279613444432,26666.511732362196,37231.65410398694,15984.896188977353,29884.050123407127,71480.01089808653,92869.58752975496,30923.38723194969,35850.81120104857,50246.013997676666,152486.02172312347,81686.28596482663,21558.87644119785,17744.524390162896,27986.22057516613,44683.24602697802,30804.831454450286,27316.090038713686,51398.97594426082,16465.93276155194,109743.53249704596,79212.18910469578,35099.76506753083,80538.4489753212,42926.329398906986,74910.094096756,60119.630223914195,47993.84199428123,20166.49781838545,23724.539380603164,127059.7598427334,15051.553972682186,9239.703487496514,23396.400790779648,49872.10819713169,30931.799209568595,19504.877598415136,11648.999157929899,12999.749812642402,8224.209467051676,22119.41907459612,47414.89832253475,25520.856754774362,193767.39886449632
NC_008826.1,599444,18758.176051254053,20509.795078222684,19922.76702618316,16734.47562866493,21255.850021216316,15260.522217704873,13981.38755992123,6439.779576967298,13835.475813878867,14370.800893470903,12397.219859541216,10520.798003009482,11213.60125757106,11979.73539552595,10876.62456064576,8327.417034547654,11206.572303753443,10643.525513596422,14063.503591151702,7983.438004546655,14490.703497450513,11523.183860876085,10937.585109903192,13790.44783492559,14511.15767719776,4020.803724015408,5753.117179825597,8879.548825928014,17957.936800560597,12114.220684126421,15444.691996638501,8720.757204961235,14385.280460380112,17369.26596624519,6807.47394311999,17000.383682652504,9705.835675806235,14261.723817938522,12044.411994526952,16353.041704227286,14925.230676055473,9895.783214727011,7430.849816902853,7978.976297173576,10992.891748970027,12053.53853681654,7098.194320896719,16377.51117457394,11462.762870171819,4887.486285860508
NZ_CP035709.1,84154,22786.018468262377,23635.7156261334,23878.51332028675,26247.0265548982,21825.388617610744,22461.862617655246,22865.864007310607,17631.15208033291,30144.95542605433,21889.05485330172,18516.356123629306,22395.78653275385,20444.3519515097,22756.35214973374,25625.752122613354,24518.062382616587,14896.248204842675,19200.50504205887,41780.310087189566,13298.199250877176,20786.02821919645,18431.756255579992,18026.62947833908,21594.904756187774,19692.244746175507,16910.569891814033,17359.683280644647,21355.499680944933,21738.127845566596,13100.84064225356,19702.569135351943,13338.894997014726,20186.95145247668,16313.24484610586,15061.951658894159,19549.481963120303,13964.540545405685,19736.47429966105,33598.657979102885,23717.004647247984,26669.567636891326,22008.242876277334,22085.220832618044,25368.31622088947,28064.20502132605,35242.96495253751,23656.14818995161,22419.63417186361,17405.126097508,7327.428123633917
NZ_CP039965.1,1584601,10289.573648707317,9407.144096900092,8813.486178542471,9654.284658400366,8207.505740859384,8747.474712624606,5013.762507586969,9153.198149499816,4071.055573542104,13552.234159376498,8729.664591058594,14215.737268585584,15223.971055639418,8734.723862178667,5660.126541703775,7106.6050752335095,13058.192446687224,11592.068369995568,12313.561940330927,4158.702263758113,6387.371624079158,7515.57193950492,6870.752411881659,6878.81257450294,9883.873168990209,2190.5654820394384,6373.308001487923,7330.66289830718,11127.568183338926,7153.270952096818,12414.568466474055,17987.10965012268,7678.183608949549,9212.639208162209,10519.793640583568,8673.919019613468,9591.24964224455,6683.852423887805,2716.8183570187994,9920.065195111647,9436.866769458724,24055.742850275252,3400.992851087927,4304.880453795803,4179.680187187415,8812.184676209543,3600.21838044058,12136.728902523346,8198.334877393401,12761.892558216372
NZ_CP033971.1,333965,14261.611034041061,14860.602174412857,14866.287705332015,13756.725273734413,14506.054792149294,12795.742106457026,11191.471757805832,7937.692751762681,11706.28493678048,12784.54547426108,10823.433289448045,10971.230548515021,10730.795280721963,12076.933302710715,10219.892278120786,9027.445322543017,9794.593117029031,10706.075460870936,11933.609869347603,8488.195211977161,11493.093584528116,10567.18843462505,9777.789931447674,11380.344747044772,13775.827670356168,4793.704221496804,8086.616230720679,9378.729921101247,14535.693903827867,11692.936484854281,13720.173315442886,10153.86064797733,11378.011275344108,13575.724373730896,7079.702126542451,12921.46785083,9621.861825333965,14577.337400416318,11311.836532278758,13900.945131175942,12349.761857151352,10685.82291932787,7674.376034791688,9218.950224426859,10702.938200319926,9711.272832174021,9517.243353533584,13945.384957035782,10342.645645259694,6907.843605506901
CP023017.1,2034982,17657.209459010966,18785.17971438818,18888.531143703236,16014.725728104067,19514.045266569057,14878.554448827625,11684.697687280006,6418.678431448288,11057.463197865318,15636.13067137013,12920.792994070296,10434.56961299332,10758.455164526411,10999.304523065426,8325.407786099824,7360.300231446714,9002.071796873113,9549.062046982268,13468.796537656026,8107.431649745462,13097.246917998664,12013.779805762199,10839.267914595113,12576.4530062251,16495.724333917824,4609.442419653027,5183.036065644114,8868.918443018078,17065.93164969932,10935.275047842742,14944.821757999158,9089.910405108494,12860.972815319035,15699.773943212338,6743.667010334343,15897.044735296757,8363.736906997217,18875.72016447225,9365.929526265076,16758.82703927461,14478.763477963625,10225.730777530649,5029.138262240745,6494.16391233781,9271.1814807531,9798.32622016074,9421.689049754734,16511.774860488105,12470.411599626124,4452.97417861635
NZ_CP029986.1,265221,16078.295414890346,16586.611514724216,16150.9443168229,14271.160516585967,17563.957754437695,12155.719494960742,8827.071065814393,12104.075326044094,7032.606395012473,13573.88312910981,34257.96533887027,7614.0607048252305,8118.593480321812,14187.42714523597,9679.668084488518,6577.358723505675,6626.401345901902,7133.733099188131,12400.581673580471,9750.919101611426,10994.323193306456,9568.891984877437,8719.317963630341,10608.312453788942,11971.08131498261,5096.435629970176,4163.259729928942,7704.525927034067,14993.588147790413,9054.1580469724,14694.159233795906,11506.804409554064,19721.09076438063,12954.848649409261,27913.073839033677,13362.138743196183,5889.913946564816,23245.259628542415,5368.009062560836,12687.541366484495,10554.09551905076,9310.7542194483,3648.5949695515665,2927.1007523184535,12545.101611413773,8603.14913794032,38333.146930102375,13790.673298543781,56315.3686357066,12350.707254593468
NZ_CP029358.1,405625,37222.206250318966,37844.07329721341,41285.95586984498,35031.674996763184,45793.22278889185,29600.074922413183,34226.64039197306,18942.850598656594,26288.97401673544,32676.40934511392,31828.258497951458,20649.305003104888,21887.249211595892,28322.24912155613,21049.08007586469,14300.136093996856,18142.588616504978,21043.486769906573,30597.289587762967,16597.93663468192,30042.042658960723,22529.01489972984,19522.066671442022,29712.2079253042,31387.897207843103,10062.988108430774,11021.429447527658,21581.03271395856,32686.378871979672,29768.28314122246,30105.230181427276,17957.58077522994,23697.51765967479,37052.09581309962,18233.45487277353,33494.60626061005,17803.50258686542,33948.33069359624,17970.961189896672,35135.09112531774,28687.793135314205,27323.631576000284,8285.658291497319,11969.887123870883,17366.841116870473,19027.808414788582,18181.714738555682,34266.89018775592,30243.771324351514,13858.92200459284
NZ_CP029356.1,882608,34919.05771123542,34823.43176319521,37795.68837652416,33813.9622729846,42420.300048408324,28397.087543674057,31810.91453716789,21787.569012945885,24481.928609987423,30435.101855049776,32889.354398713826,21341.646654196127,22398.43698350616,29783.439330045887,21129.232157883227,15146.218861356743,21772.905010930193,22636.86973297073,28519.390997281826,16751.043764933438,30090.033505496416,23960.34861784473,19314.416488973067,29193.896924816887,29416.250028134324,12730.692608540461,12857.524585932275,24556.609445430448,31107.71271135151,30503.66676345112,29303.48971408359,20109.6347307878,24572.921776101633,35880.138865169494,20122.684612144873,31688.570337152043,20713.140066154847,31708.207553950582,19970.76114247697,33139.0188007995,26548.95762819166,25896.380514089677,9724.964957307713,12712.128723305515,18193.11448975751,19756.55774025878,18877.791247905978,32159.148498216757,30612.07400027022,19438.049634219085
CP025986.1,2212170,24603.703774363978,26354.383789335527,26556.05669423961,24652.83280675761,27292.85916000619,22450.541142293176,23540.963431549444,17343.17474257465,24178.25213410962,22706.582651356028,18770.273796213616,18630.037957693356,18828.47444889665,22183.991375818878,20268.457433422547,17645.14200188444,17598.888656959676,19840.672534540932,22054.63020540086,14830.335748987787,23116.82595994616,19674.811346124105,18264.585544056907,21909.776599597928,24015.71459658623,12239.534243484186,14547.343624555979,18379.980306378893,23471.358852080204,22097.998536989686,21483.208777206455,15952.32190729505,21872.70091788078,24208.046610611138,12109.178515425827,24478.200592900073,17003.47531634383,27604.033968479634,23916.256671192536,25077.051018350834,22691.962594905224,18657.15909817357,13981.751233436704,21721.999769395785,20686.70657045522,17956.261463981646,17493.99337337989,24077.560580459893,18350.1750541016,14036.083382456833
NZ_CP023549.1,860520,25924.20579508076,25907.764158064892,26667.592246899723,23197.563572638235,29217.053726805632,19839.252195124773,18361.809869366505,16845.330822900087,13810.882834477943,26535.141213942414,22509.689943333182,16915.7665381297,17647.83373404231,17378.380420374604,12073.817594179452,10486.8682188817,16097.003803761161,16421.741991477793,21150.447411003093,11347.280211426389,19267.62905635562,15435.28965225545,14288.574028744255,19738.378044283327,20085.467980662717,5487.075876968211,8623.409242532129,16631.62602101645,22778.899328336312,15918.341485581936,20770.35951875849,16064.481884245311,14172.194679426484,24386.315480190402,18545.93413028892,23206.215893643184,14044.208119401375,21517.05118391366,9825.76844331715,22331.36324826674,19057.51315706872,22566.313591719143,6022.569612616123,8831.210414277914,11483.496983323314,14308.98235868739,10234.19952614563,23763.901779809436,20740.958159109166,12225.132897746005
